habitat_type;sampling_regime;plot_id_year;exploratory;plot_id;collection_year;biomass;abundance_unidentified_identified;abundance_identified;species;abundance_carnivore;species_carnivore;biomass_carnivore;abundance_herbivore;species_herbivore;biomass_herbivore;abundance_detritomycetophage;species_detritomycetophage;biomass_detritomycetophage;abundance_omnivore;species_omnivore;biomass_omnivore;abundance_weak_disperser;species_weak_disperser;biomass_weak_disperser;abundance_strong_disperser;species_strong_disperser;biomass_strong_disperser;landuse_intensity;mean_winter_temperature;precipitation_sum_growing_preriod;grassland_cover_250;grassland_cover_500;grassland_cover_1000;grassland_cover_1500;arable_cover_1000;arable_cover_1500;arable_cover_250;arable_cover_500
grassland;annual;SEG36_2010;SCH;SEG36;2010;185631697007688;225;32;15;3;3;23.7693142437103;28;11;180962691768686;0;0;0;1;1;22.920738146307;1;1;1856.31697007688;0;0;319091312514677;161;-38709725;55111;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG36_2012;SCH;SEG36;2012;58666240024713;672;152;31;7;5;252.069344320389;144;25;55880055408812;0;0;0;1;1;26.5491172697079;16;5;5866.6240024713;1;1;982410966384789;161;155120859504132;37868;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG36_2013;SCH;SEG36;2013;418107057254623;917;241;49;14;8;766.880616628354;211;36;319518448850328;8;2;9.25024662875471;8;3;209.755220785845;7;4;4181.07057254623;0;0;249214151856543;161;707294916666667;40083;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG36_2014;SCH;SEG36;2014;100492016362376;441;111;30;10;5;331.738594674933;99;24;97088256721806;0;0;0;2;1;8.63736938202679;8;3;10049.2016362376;1;1;607269334429302;161;279819791666667;37452;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG36_2015;SCH;SEG36;2015;111572396979326;165;44;23;5;4;317.809585831249;38;18;793595699270995;0;0;0;1;1;4.31868469101339;2;2;1115.72396979326;1;1;116535631116018;161;270809416666667;32402;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG36_2016;SCH;SEG36;2016;563131210431683;296;152;24;2;2;274.336780737814;148;20;518964113311401;0;0;0;2;2;167.33419046501;2;2;5631.31210431683;2;2;594609300965034;161;357497611570248;341;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG36_2017;SCH;SEG36;2017;240515483986608;158;39;23;10;10;374.727699631382;28;12;200387802296499;0;0;0;1;1;26.5491172697079;2;1;2405.15483986608;0;0;374997544234275;161;107970483333333;5541;338;163;1278;1205;2467;2434;1721;1893
grassland;annual;SEG37_2008;SCH;SEG37;2008;990776187521154;1008;426;54;22;10;1167.6044365762;328;40;729181051365328;13;2;11.5677750492496;63;2;1436.77914993281;28;5;9907.76187521154;2;2;216325483102352;17;296347140495868;50062;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2009;SCH;SEG37;2009;357152076652715;553;189;25;4;3;147.261958121008;183;20;339847720345538;0;0;0;2;2;25.7816049507639;2;2;3571.52076652715;1;1;67271464381244;17;87366675;55859;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2010;SCH;SEG37;2010;197582713967818;174;48;29;5;4;70.9854562834618;37;21;175059791959057;0;0;0;6;4;154.243763804152;5;3;1975.82713967818;3;1;108790838635603;17;-422232583333333;5218;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2011;SCH;SEG37;2011;894902831452743;219;56;11;0;0;0;56;11;894902831452743;0;0;0;0;0;0;1;1;894.902831452743;0;0;336436155868418;17;-57673275;51595;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2012;SCH;SEG37;2012;746284480376841;410;97;15;8;6;62.0000408820491;88;8;643156889993868;1;1;41.1275495009245;0;0;0;1;1;746.284480376841;0;0;100770372160999;17;149652842975207;37522;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2013;SCH;SEG37;2013;27087495394852;745;266;32;8;6;159.734401685296;253;22;241767422484671;0;0;0;5;4;131.340912953194;4;3;2708.7495394852;3;2;203811791123231;17;570517166666667;36521;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2014;SCH;SEG37;2014;184713531349987;263;79;25;5;5;89.047889756466;66;16;1589803554776;0;0;0;8;4;168.283868967407;11;4;1847.13531349987;1;1;646076300791654;17;283571166666667;34675;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2015;SCH;SEG37;2015;91443260281127;872;367;63;13;7;178.902372791795;347;52;844253272387878;0;0;0;7;4;522.890931442125;54;6;9144.3260281127;44;2;154064375048788;17;260287833333333;31264;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2016;SCH;SEG37;2016;956112703595695;1342;420;51;7;6;149.958236440483;401;41;921859594369172;0;0;0;12;4;192.572855824747;86;13;9561.12703595695;58;8;364133215320649;17;354279966942149;28638;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG37_2017;SCH;SEG37;2017;151590511683931;884;225;50;14;7;632.4963254166;208;41;144333118261673;0;0;0;3;2;93.243016809267;75;8;15159.0511683931;11;2;762904760962006;17;112364891666667;5776;6565;3373;1276;1219;3572;2939;1;2089
grassland;annual;SEG38_2008;SCH;SEG38;2008;762790740351125;1037;489;30;3;3;66.7761056735583;465;24;732884984496859;0;0;0;21;3;232.281452869097;25;5;7627.90740351125;4;1;129703279030723;232;294229983471074;53154;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2009;SCH;SEG38;2009;188003112577402;526;167;37;12;7;204.280548966499;151;28;162127173113288;0;0;0;4;2;54.4788456746408;4;2;1880.03112577402;1;1;231341940640071;232;812913166666667;56475;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2010;SCH;SEG38;2010;722432818534875;236;84;24;4;4;402.039241364343;78;18;679504952114709;0;0;0;2;2;27.2394228373204;40;1;7224.32818534875;0;0;312136411163964;232;-301236166666667;53739;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2011;SCH;SEG38;2011;754862187159962;589;183;49;8;6;178.636363961639;167;39;717299453250512;0;0;0;8;4;196.990975132868;6;3;7548.62187159962;1;1;332924396651793;232;-441017666666667;60068999;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2012;SCH;SEG38;2012;554158867738928;800;136;37;14;9;785.90735955626;114;25;465015875683729;4;1;10.2112292870927;4;2;95.3113317086289;31;3;5541.58867738928;0;0;209566234366939;232;159004851239669;38943;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2013;SCH;SEG38;2013;356524315896326;916;267;32;17;7;303.858347651294;243;22;311619676098741;0;0;0;7;3;145.18805032456;1;1;3565.24315896326;0;0;302310542501877;232;771732666666667;43056;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2014;SCH;SEG38;2014;258427951038153;360;103;31;7;5;69.9887432887999;92;24;241218160288403;0;0;0;4;2;102.109164208701;8;5;2584.27951038153;0;0;304812643487022;232;30577985;43404;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2015;SCH;SEG38;2015;277030260115907;358;118;39;19;11;277.918297379077;99;28;249238430377999;0;0;0;0;0;0;6;3;2770.30260115907;4;2;738082934442153;232;27770205;33393;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG38_2017;SCH;SEG38;2017;823663565651064;308;93;26;7;6;60.8016285494359;83;17;680045131915834;0;0;0;3;3;82.8168051857945;1;1;823.663565651064;0;0;496343791443762;232;116356616666667;59119999;4357;2937;1014;471;2972;2445;2202;4138
grassland;annual;SEG39_2008;SCH;SEG39;2008;385280252807796;337;109;29;4;4;72.1803916662406;105;25;378062213641172;0;0;0;0;0;0;7;5;3852.80252807796;1;1;930864157454106;134;561267231404959;52143;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2009;SCH;SEG39;2009;877947496599895;672;215;38;2;2;56.3167605495654;211;34;871770683934726;1;1;1.13268141110866;1;1;4.31868469101339;13;6;8779.47496599895;3;2;127374071547973;134;918808916666667;58755;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2011;SCH;SEG39;2011;604191332504355;301;115;29;9;4;93.4499590378827;103;24;587970115156674;0;0;0;3;1;68.762214438921;5;3;6041.91332504355;3;1;191302122485215;134;-484260166666667;55137;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2012;SCH;SEG39;2012;321757664328707;583;82;34;12;6;363.626351678256;69;27;285139748428704;1;1;2.55280732177317;0;0;0;9;3;3217.57664328707;0;0;527699568193981;134;165074049586777;38057;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2013;SCH;SEG39;2013;453386060721196;1062;245;54;24;9;691.797823994139;205;39;364572342248391;6;2;4.16518572068279;10;4;192.174175013225;6;6;4533.86060721196;2;2;111220621226837;134;80068775;41084;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2014;SCH;SEG39;2014;144003591436224;154;53;20;6;5;58.2615684241932;46;14;135885360779174;0;0;0;1;1;22.920738146307;2;2;1440.03591436224;1;1;795626884042043;134;299980233333333;35407;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2015;SCH;SEG39;2015;15515126577061;242;45;23;11;6;143.547230364746;34;17;140796542734136;0;0;0;0;0;0;1;1;1551.5126577061;1;1;973333701032286;134;285399308333333;32163;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG39_2017;SCH;SEG39;2017;686382265419585;1034;131;34;17;9;152.778862829188;110;21;661512874508262;0;0;0;4;4;95.9150462840447;20;5;6863.82265419585;17;2;140481788729188;134;122697858333333;55039;4555;3219;2373;1596;4476;3712;4091;5262
grassland;annual;SEG40_2008;SCH;SEG40;2008;118804430555984;1076;576;49;12;9;129.975997666236;537;32;113560577325467;8;2;8.81115654648408;19;6;385.598168838986;78;7;11880.4430555984;2;2;460300467296996;194;314317859504132;4741;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2009;SCH;SEG40;2009;415027497861318;840;293;33;6;6;77.0623723331321;282;25;397897684637304;0;0;0;5;2;94.2357599070012;9;4;4150.27497861318;2;1;35755058512948;194;111921225;5097;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2010;SCH;SEG40;2010;991434772214583;153;76;12;4;2;131.961611514512;67;8;766367506571222;0;0;0;5;2;93.1056541288496;4;1;991.434772214583;4;1;461059535022089;194;-179354166666667;55298;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2011;SCH;SEG40;2011;312836279370479;344;131;17;2;2;15.6413918250699;129;15;311272140187972;0;0;0;0;0;0;5;2;3128.36279370479;5;2;63918666885403;194;-3683095;502;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2012;SCH;SEG40;2012;329776404974989;806;170;45;17;9;769.859331931453;146;32;24113132564595;1;1;16.8613595942696;6;3;99.7301017646681;8;4;3297.76404974989;2;2;405507303174876;194;174535495867769;38473;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2013;SCH;SEG40;2013;108975304407396;607;214;32;3;3;25.8450634985064;207;27;108246308992246;2;1;1.21300172382965;2;1;45.841476292614;13;4;10897.5304407396;12;3;426374278732633;194;919169916666667;42852;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2014;SCH;SEG40;2014;10555035789699;199;85;28;3;3;23.5686043735821;77;23;99173949768596;0;0;0;5;2;40.1954769103606;21;4;1055.5035789699;15;1;386875444395178;194;325490633333333;36726;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2015;SCH;SEG40;2015;255611075051447;2035;143;34;16;7;193.23029762479;118;23;222948361846448;1;1;45.4020773415585;8;3;87.9947570836413;36;6;2556.11075051447;33;3;438039358707976;194;297926033333333;32316;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG40_2017;SCH;SEG40;2017;566546874293744;295;90;24;3;3;357.694524357805;82;17;515928881080273;0;0;0;5;4;148.485407776913;60;3;5665.46874293744;26;1;28382691915872;194;136707625;55848;4082;3077;2156;1808;4952;4062;4712;5824
grassland;annual;SEG41_2008;SCH;SEG41;2008;597340249317286;829;296;35;7;6;359.952189281123;251;23;540059049718942;26;3;26.078335210797;12;3;186.781471491517;24;4;5973.40249317286;1;1;132174565908673;205;315163570247934;47938;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2009;SCH;SEG41;2009;512082158632028;1148;318;45;14;8;384.071579013866;290;32;456975759767842;5;2;5.13722650634949;9;3;161.855183121643;28;7;5120.82158632028;3;2;123933733729451;205;12427775;50117;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2010;SCH;SEG41;2010;143219084369176;196;66;20;1;1;4.85211408678928;63;18;138149725331236;0;0;0;2;1;45.841476292614;5;3;1432.19084369176;1;1;418661136358059;205;38195;53205;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2011;SCH;SEG41;2011;262966383449845;177;61;18;2;2;4.48982422926853;58;15;260225327212288;0;0;0;1;1;22.920738146307;5;4;2629.66383449845;2;2;806648547021865;205;-145454916666667;5419;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2012;SCH;SEG41;2012;33812153005458;390;71;26;3;3;28.2368923660271;63;20;329585013079844;3;1;7.65842196531951;2;2;49.4698554160149;25;4;3381.2153005458;0;0;183631881872202;205;190348884297521;38697;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2013;SCH;SEG41;2013;411408563855376;972;186;46;16;11;304.455785824633;119;32;373196511200591;49;2;31.8232644306018;2;1;45.841476292614;5;2;4114.08563855376;5;2;111345769710018;205;107797958333333;38829;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2014;SCH;SEG41;2014;255215488776347;475;108;25;3;3;91.6880316984735;102;21;244751080199196;0;0;0;3;1;12.9560540730402;50;2;2552.15488776347;0;0;169309080252478;205;341093441666667;36142;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2015;SCH;SEG41;2015;252274023212309;586;110;42;8;6;140.55386614566;96;33;235262548288128;1;1;2.55280732177317;5;2;27.0080757743764;16;6;2522.74023212309;4;4;932225429003225;205;313771183333333;31625;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG41_2017;SCH;SEG41;2017;418005523041912;1539;162;51;23;10;849.186350720089;127;38;307079369627524;0;0;0;12;3;260.075183423791;9;5;4180.05523041912;2;2;595371215177911;205;131801058333333;55658;6229;5506;37;2215;4206;4909;1631;1413
grassland;annual;SEG42_2008;SCH;SEG42;2008;136791381292012;863;234;48;5;5;124.294729521755;226;40;133463124273196;0;0;0;3;3;208.53097235979;30;6;13679.1381292012;27;3;10540082328898;24;58327794214876;5174;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2009;SCH;SEG42;2009;345931036454239;821;252;24;0;0;0;242;22;325241722036372;1;1;0.606500861914825;9;1;206.286643316763;6;5;3459.31036454239;4;3;622269282078685;24;104067375;65001;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2010;SCH;SEG42;2010;516026279701675;273;96;28;11;4;399.249041817525;83;22;445236258741336;0;0;0;2;2;308.651167785868;9;5;5160.26279701675;2;2;12174017624991;24;-27508325;50606;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2011;SCH;SEG42;2011;832804587615925;653;178;45;10;6;228.90124674308;164;38;800746167683095;0;0;0;4;1;91.682952585228;22;7;8328.04587615925;7;1;451412442958659;24;-45177075;49402999;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2012;SCH;SEG42;2012;455441706426944;945;309;34;8;3;110.466911365811;300;30;441740103563392;0;0;0;1;1;26.5491172697079;8;3;4554.41706426944;1;1;533682929761961;24;17600620661157;39174;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2013;SCH;SEG42;2013;323090760335079;1624;997;41;2;2;27.2198732373262;994;38;322781276957821;0;0;0;1;1;3.72846448842673;637;5;32309.0760335079;636;4;894585880741324;24;8037635;35183;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2014;SCH;SEG42;2014;932825640594621;663;139;47;8;5;346.883581036545;129;40;89348208027229;0;0;0;2;2;46.5520221867663;13;4;9328.25640594621;5;2;375475652561181;24;303064233333333;38979;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2015;SCH;SEG42;2015;104283468051478;503;141;32;1;1;8.4313695373236;138;29;103840156785189;1;1;2.55280732177317;1;1;33.3469497697795;41;6;10428.3468051478;37;4;283077899583802;24;296292716666667;36542;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2016;SCH;SEG42;2016;535357550972622;555;305;42;2;2;52.416959758332;301;39;525531707367528;0;0;0;2;1;45.841476292614;21;6;5353.57550972622;16;3;141475276982426;24;380261024793388;32118;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG42_2017;SCH;SEG42;2017;466862599841515;452;187;44;6;3;124.484223497377;179;40;449830029862516;0;0;0;2;1;45.841476292614;20;7;4668.62599841515;15;4;345665552279136;24;1311444;51128;1056;2584;1706;1448;3198;2795;4146;2476
grassland;annual;SEG43_2008;SCH;SEG43;2008;871613016651775;1270;468;46;14;5;318.527996951176;446;38;827897846593045;2;1;2.26536282221733;6;2;116.358340813905;17;4;8716.13016651775;3;1;257378623586139;184;591689388429752;5174;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2009;SCH;SEG43;2009;887260574559784;767;246;38;11;7;455.228113604737;197;28;758738967787882;2;1;1.21300172382965;36;2;828.774952390453;9;3;8872.60574559784;1;1;474502742884627;184;113298991666667;65001;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2010;SCH;SEG43;2010;244355655925914;276;58;24;3;3;27.0080772719283;48;19;226749756473382;0;0;0;7;2;149.050917253394;5;3;2443.55655925914;0;0;215563157030017;184;-14603125;50606;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2011;SCH;SEG43;2011;474732245186097;589;178;41;6;4;150.901328580342;169;35;453488626212624;0;0;0;3;2;61.534861154388;6;4;4747.32245186097;2;2;687167923650533;184;-2439445;49402999;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2012;SCH;SEG43;2012;460387037713888;1038;188;39;6;5;101.135394523154;178;32;443024430368838;0;0;0;4;2;72.4906789273478;11;5;4603.87037713888;1;1;235933882741248;184;197600561983471;39174;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2013;SCH;SEG43;2013;875963303773061;512;166;33;9;4;252.855985598088;121;24;807489382593364;17;2;11.3628757509397;19;3;420.52035044794;5;2;8759.63303773061;1;1;600580666236507;184;112448958333333;35183;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2014;SCH;SEG43;2014;608528480287561;216;48;27;3;3;41.9137630083212;41;20;593456398804595;0;0;0;4;4;108.807051821345;13;6;6085.28480287561;8;2;757079081066914;184;339078116666667;38979;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2015;SCH;SEG43;2015;436981164148444;671;172;38;11;6;311.387723020854;159;30;400938358383204;0;0;0;2;2;49.0403346315536;49;3;4369.81164148444;48;2;110629253084269;184;32067325;36542;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG43_2017;SCH;SEG43;2017;61118581746829;259;58;32;7;4;237.20254036802;49;27;582881415802226;0;0;0;2;1;45.841476292614;4;3;6111.8581746829;2;1;123736601742067;184;161160358333333;51128;0;337;114;991;2897;2453;6134;3596
grassland;annual;SEG44_2008;SCH;SEG44;2008;149920609226087;2323;679;59;11;7;161.425936648725;625;45;141788379336844;14;3;15.3313592063275;29;4;636.465693069232;35;6;14992.0609226087;9;2;402840255055172;151;561165289256198;53265;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2009;SCH;SEG44;2009;470891547870588;843;267;28;3;3;58.1917482707368;252;24;437567487267946;0;0;0;12;1;275.048857755684;5;4;4708.91547870588;1;1;775129718780042;151;9098405;62852;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2010;SCH;SEG44;2010;57837317769473;208;46;17;3;3;17.5843405150565;42;13;519661287678749;0;0;0;1;1;41.1275495009245;4;1;578.37317769473;0;0;74999508846855;151;-326218666666667;51185001;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2011;SCH;SEG44;2011;24720956092347;293;194;20;1;1;1.81420199945206;190;17;241801611953134;0;0;0;3;2;52.2652877039052;2;2;2472.0956092347;0;0;58151816241504;151;-470868166666667;50256;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2012;SCH;SEG44;2012;413388293205316;627;208;29;11;6;245.320771623458;197;23;388856216042971;0;0;0;0;0;0;21;4;4133.88293205316;2;2;71459793413422;151;161228644628099;38372;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2013;SCH;SEG44;2013;429073254525791;1827;304;26;5;3;396.943114931104;288;21;370702548092302;3;1;3.39804423332599;8;1;183.365905170456;2;2;4290.73254525791;1;1;714383608674658;151;785427333333333;36195;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2014;SCH;SEG44;2014;22531536889093;350;75;29;6;4;73.6140721162035;67;23;214849509936178;0;0;0;2;2;31.0445174313145;8;4;2253.1536889093;2;2;983672089663694;151;299471875;39361;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2015;SCH;SEG44;2015;389116727137098;509;169;29;6;5;206.04299622214;161;22;365788485231152;0;0;0;2;2;27.2394228373204;86;4;3891.16727137098;84;2;204811864686465;151;290286808333333;351;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG44_2017;SCH;SEG44;2017;245857307401763;508;94;41;13;7;545.997411965074;78;31;173207399809544;0;0;0;3;3;180.501663957116;7;3;2458.57307401763;2;1;377466169580335;151;126245825;52043;2868;1994;631;629;1725;1839;158;1122
grassland;annual;SEG45_2009;SCH;SEG45;2009;107886711307819;1298;193;38;21;5;588.731117656759;169;30;101643601051921;1;1;1.13268141110866;2;2;34.4472265218592;29;7;10788.6711307819;2;1;327210526235376;133;975447833333333;62852;6663;2446;631;328;535;1398;0;0
grassland;annual;SEG45_2010;SCH;SEG45;2010;16669696508861;356;94;22;8;5;161.570628102154;84;15;146678489977587;0;0;0;2;2;38.614123008081;6;1;1666.9696508861;0;0;112499263270283;133;-244194666666667;51185001;6663;2446;631;328;535;1398;0;0
